"","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"19989",9.84325,8.479806,1.318913,33.650246,30.087677,1
"19990",6.473689,8.707038,0.442826,31.586199,30.436738,1
"19991",6.642415,8.452697,1.310199,32.668194,30.076541,1
"19992",6.473689,8.707038,0.442826,31.586199,30.436738,1
"19993",6.473689,8.707038,0.442826,31.586199,30.436738,1
"19994",NA,NA,NA,NA,NA,1
"19995",6.473689,8.707038,0.442826,31.586199,30.436738,1
"19996",6.473689,8.707038,0.442826,31.586199,30.436738,1
"19997",6.473689,8.707038,0.442826,31.586199,30.436738,1
"19998",NA,NA,NA,NA,NA,1
"19999",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20000",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20001",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20002",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20003",NA,NA,NA,NA,NA,1
"20004",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20005",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20006",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20007",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20008",NA,NA,NA,NA,NA,1
"20009",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20010",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20011",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20012",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20013",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20014",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20015",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20016",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20017",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20018",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20019",NA,NA,NA,NA,NA,1
"20020",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20021",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20022",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20023",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20024",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20025",NA,NA,NA,NA,NA,1
"20026",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20027",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20028",NA,NA,NA,NA,NA,1
"20029",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20030",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20031",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20032",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20033",5.092794,8.787332,0.448787,32.169716,30.439085,1
"20034",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20035",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20036",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20037",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20038",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20039",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20040",NA,NA,NA,NA,NA,1
"20041",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20042",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20043",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20044",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20045",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20046",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20047",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20048",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20049",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20050",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20051",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20052",NA,NA,NA,NA,NA,1
"20053",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20054",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20055",5.092794,8.787332,0.448787,32.169716,30.439085,1
"20056",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20057",NA,NA,NA,NA,NA,1
"20058",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20059",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20060",NA,NA,NA,NA,NA,1
"20061",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20062",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20063",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20064",NA,NA,NA,NA,NA,1
"20065",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20066",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20067",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20068",NA,NA,NA,NA,NA,1
"20069",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20070",NA,NA,NA,NA,NA,1
"20071",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20072",6.330499,8.456971,1.280386,32.359314,30.205078,1
"20073",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20074",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20075",NA,NA,NA,NA,NA,1
"20076",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20077",NA,NA,NA,NA,NA,1
"20078",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20079",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20080",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20081",NA,NA,NA,NA,NA,1
"20082",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20083",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20084",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20085",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20086",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20087",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20088",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20089",5.092794,8.787332,0.448787,32.169716,30.439085,1
"20090",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20091",NA,NA,NA,NA,NA,1
"20092",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20093",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20094",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20095",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20096",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20097",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20098",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20099",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20100",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20101",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20102",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20103",NA,NA,NA,NA,NA,1
"20104",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20105",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20106",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20107",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20108",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20109",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20110",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20111",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20112",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20113",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20114",NA,NA,NA,NA,NA,1
"20115",5.292134,8.957577,0.418972,32.208462,30.512912,1
"20116",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20117",NA,NA,NA,NA,NA,1
"20118",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20119",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20120",NA,NA,NA,NA,NA,1
"20121",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20122",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20123",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20124",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20125",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20126",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20127",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20128",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20129",NA,NA,NA,NA,NA,1
"20130",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20131",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20132",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20133",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20134",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20135",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20136",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20137",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20138",NA,NA,NA,NA,NA,1
"20139",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20140",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20141",NA,NA,NA,NA,NA,1
"20142",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20143",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20144",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20145",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20146",NA,NA,NA,NA,NA,1
"20147",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20148",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20149",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20150",NA,NA,NA,NA,NA,1
"20151",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20152",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20153",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20154",NA,NA,NA,NA,NA,1
"20155",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20156",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20157",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20158",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20159",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20160",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20161",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20162",NA,NA,NA,NA,NA,1
"20163",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20164",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20165",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20166",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20167",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20168",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20169",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20170",NA,NA,NA,NA,NA,1
"20171",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20172",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20173",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20174",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20175",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20176",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20177",NA,NA,NA,NA,NA,1
"20178",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20179",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20180",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20181",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20182",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20183",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20184",NA,NA,NA,NA,NA,1
"20185",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20186",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20187",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20188",5.292134,8.957577,0.418972,32.208462,30.512912,1
"20189",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20190",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20191",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20192",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20193",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20194",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20195",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20196",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20197",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20198",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20199",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20200",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20201",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20202",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20203",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20204",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20205",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20206",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20207",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20208",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20209",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20210",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20211",NA,NA,NA,NA,NA,1
"20212",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20213",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20214",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20215",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20216",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20217",NA,NA,NA,NA,NA,1
"20218",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20219",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20220",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20221",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20222",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20223",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20224",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20225",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20226",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20227",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20228",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20229",NA,NA,NA,NA,NA,1
"20230",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20231",NA,NA,NA,NA,NA,1
"20232",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20233",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20234",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20235",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20236",NA,NA,NA,NA,NA,1
"20237",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20238",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20239",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20240",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20241",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20242",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20243",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20244",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20245",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20246",7.316595,8.451973,1.281597,31.951115,30.410813,1
"20247",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20248",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20249",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20250",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20251",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20252",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20253",5.292134,8.957577,0.418972,32.208462,30.512912,1
"20254",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20255",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20256",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20257",NA,NA,NA,NA,NA,1
"20258",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20259",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20260",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20261",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20262",NA,NA,NA,NA,NA,1
"20263",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20264",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20265",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20266",NA,NA,NA,NA,NA,1
"20267",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20268",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20269",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20270",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20271",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20272",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20273",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20274",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20275",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20276",NA,NA,NA,NA,NA,1
"20277",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20278",NA,NA,NA,NA,NA,1
"20279",5.292134,8.957577,0.418972,32.208462,30.512912,1
"20280",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20281",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20282",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20283",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20284",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20285",NA,NA,NA,NA,NA,1
"20286",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20287",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20288",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20289",NA,NA,NA,NA,NA,1
"20290",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20291",NA,NA,NA,NA,NA,1
"20292",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20293",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20294",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20295",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20296",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20297",NA,NA,NA,NA,NA,1
"20298",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20299",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20300",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20301",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20302",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20303",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20304",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20305",NA,NA,NA,NA,NA,1
"20306",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20307",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20308",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20309",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20310",NA,NA,NA,NA,NA,1
"20311",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20312",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20313",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20314",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20315",NA,NA,NA,NA,NA,1
"20316",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20317",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20318",NA,NA,NA,NA,NA,1
"20319",NA,NA,NA,NA,NA,1
"20320",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20321",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20322",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20323",NA,NA,NA,NA,NA,1
"20324",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20325",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20326",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20327",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20328",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20329",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20330",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20331",NA,NA,NA,NA,NA,1
"20332",NA,NA,NA,NA,NA,1
"20333",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20334",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20335",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20336",6.646921,8.457728,1.334337,32.346096,30.072259,1
"20337",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20338",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20339",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20340",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20341",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20342",NA,NA,NA,NA,NA,1
"20343",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20344",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20345",6.221054,8.972713,0.4092,31.626728,30.516929,1
"20346",NA,NA,NA,NA,NA,1
"20347",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20348",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20349",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20350",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20351",NA,NA,NA,NA,NA,1
"20352",5.292134,8.957577,0.418972,32.208462,30.512912,1
"20353",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20354",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20355",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20356",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20357",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20358",NA,NA,NA,NA,NA,1
"20359",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20360",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20361",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20362",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20363",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20364",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20365",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20366",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20367",NA,NA,NA,NA,NA,1
"20368",NA,NA,NA,NA,NA,1
"20369",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20370",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20371",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20372",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20373",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20374",NA,NA,NA,NA,NA,1
"20375",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20376",6.221054,8.972713,0.4092,31.626728,30.516929,1
"20377",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20378",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20379",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20380",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20381",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20382",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20383",NA,NA,NA,NA,NA,1
"20384",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20385",NA,NA,NA,NA,NA,1
"20386",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20387",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20388",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20389",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20390",6.16758,8.778627,0.455033,31.611547,30.438552,1
"20391",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20392",NA,NA,NA,NA,NA,1
"20393",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20394",NA,NA,NA,NA,NA,1
"20395",9.84325,8.479806,1.318913,33.650246,30.087677,1
"20396",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20397",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20398",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20399",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20400",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20401",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20402",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20403",NA,NA,NA,NA,NA,1
"20404",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20405",NA,NA,NA,NA,NA,1
"20406",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20407",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20408",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20409",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20410",NA,NA,NA,NA,NA,1
"20411",NA,NA,NA,NA,NA,1
"20412",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20413",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20414",NA,NA,NA,NA,NA,1
"20415",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20416",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20417",NA,NA,NA,NA,NA,1
"20418",NA,NA,NA,NA,NA,1
"20419",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20420",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20421",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20422",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20423",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20424",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20425",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20426",NA,NA,NA,NA,NA,1
"20427",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20428",NA,NA,NA,NA,NA,1
"20429",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20430",NA,NA,NA,NA,NA,1
"20431",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20432",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20433",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20434",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20435",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20436",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20437",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20438",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20439",NA,NA,NA,NA,NA,1
"20440",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20441",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20442",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20443",6.526112,8.809455,0.443039,31.62355,30.45272,1
"20444",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20445",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20446",5.292134,8.957577,0.418972,32.208462,30.512912,1
"20447",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20448",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20449",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20450",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20451",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20452",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20453",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20454",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20455",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20456",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20457",6.473689,8.707038,0.442826,31.586199,30.436738,1
"20458",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20459",8.344789,8.859585,0.432064,31.146389,30.498167,1
"20460",6.642415,8.452697,1.310199,32.668194,30.076541,1
"20461",6.473689,8.707038,0.442826,31.586199,30.436738,1
