"","X","BO21_tempmean_bdmax","BO21_tempmean_ss","BO22_chlomean_ss","BO22_salinitymean_bdmax","BO22_salinitymean_ss","pa"
"19787",19787,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19788",19788,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19789",19789,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19790",19790,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19791",19791,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19792",19792,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19793",19793,NA,NA,NA,NA,NA,1
"19794",19794,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19795",19795,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19796",19796,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19797",19797,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19798",19798,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19799",19799,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19800",19800,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19801",19801,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19802",19802,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19803",19803,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19804",19804,NA,NA,NA,NA,NA,1
"19805",19805,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19806",19806,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19807",19807,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19808",19808,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19809",19809,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19810",19810,6.646921,8.457728,1.334337,32.346096,30.072259,1
"19811",19811,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19812",19812,6.646921,8.457728,1.334337,32.346096,30.072259,1
"19813",19813,NA,NA,NA,NA,NA,1
"19814",19814,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19815",19815,NA,NA,NA,NA,NA,1
"19816",19816,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19817",19817,NA,NA,NA,NA,NA,1
"19818",19818,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19819",19819,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19820",19820,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19821",19821,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19822",19822,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19823",19823,NA,NA,NA,NA,NA,1
"19824",19824,NA,NA,NA,NA,NA,1
"19825",19825,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19826",19826,6.646921,8.457728,1.334337,32.346096,30.072259,1
"19827",19827,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19828",19828,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19829",19829,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19830",19830,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19831",19831,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19832",19832,NA,NA,NA,NA,NA,1
"19833",19833,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19834",19834,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19835",19835,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19836",19836,5.092794,8.787332,0.448787,32.169716,30.439085,1
"19837",19837,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19838",19838,6.330499,8.456971,1.280386,32.359314,30.205078,1
"19839",19839,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19840",19840,NA,NA,NA,NA,NA,1
"19841",19841,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19842",19842,6.646921,8.457728,1.334337,32.346096,30.072259,1
"19843",19843,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19844",19844,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19845",19845,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19846",19846,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19847",19847,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19848",19848,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19849",19849,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19850",19850,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19851",19851,NA,NA,NA,NA,NA,1
"19852",19852,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19853",19853,NA,NA,NA,NA,NA,1
"19854",19854,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19855",19855,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19856",19856,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19857",19857,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19858",19858,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19859",19859,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19860",19860,NA,NA,NA,NA,NA,1
"19861",19861,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19862",19862,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19863",19863,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19864",19864,6.646921,8.457728,1.334337,32.346096,30.072259,1
"19865",19865,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19866",19866,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19867",19867,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19868",19868,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19869",19869,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19870",19870,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19871",19871,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19872",19872,NA,NA,NA,NA,NA,1
"19873",19873,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19874",19874,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19875",19875,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19876",19876,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19877",19877,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19878",19878,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19879",19879,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19880",19880,NA,NA,NA,NA,NA,1
"19881",19881,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19882",19882,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19883",19883,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19884",19884,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19885",19885,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19886",19886,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19887",19887,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19888",19888,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19889",19889,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19890",19890,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19891",19891,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19892",19892,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19893",19893,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19894",19894,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19895",19895,NA,NA,NA,NA,NA,1
"19896",19896,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19897",19897,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19898",19898,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19899",19899,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19900",19900,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19901",19901,NA,NA,NA,NA,NA,1
"19902",19902,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19903",19903,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19904",19904,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19905",19905,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19906",19906,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19907",19907,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19908",19908,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19909",19909,NA,NA,NA,NA,NA,1
"19910",19910,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19911",19911,NA,NA,NA,NA,NA,1
"19912",19912,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19913",19913,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19914",19914,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19915",19915,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19916",19916,NA,NA,NA,NA,NA,1
"19917",19917,NA,NA,NA,NA,NA,1
"19918",19918,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19919",19919,NA,NA,NA,NA,NA,1
"19920",19920,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19921",19921,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19922",19922,NA,NA,NA,NA,NA,1
"19923",19923,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19924",19924,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19925",19925,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19926",19926,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19927",19927,NA,NA,NA,NA,NA,1
"19928",19928,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19929",19929,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19930",19930,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19931",19931,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19932",19932,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19933",19933,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19934",19934,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19935",19935,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19936",19936,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19937",19937,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19938",19938,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19939",19939,NA,NA,NA,NA,NA,1
"19940",19940,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19941",19941,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19942",19942,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19943",19943,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19944",19944,NA,NA,NA,NA,NA,1
"19945",19945,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19946",19946,NA,NA,NA,NA,NA,1
"19947",19947,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19948",19948,NA,NA,NA,NA,NA,1
"19949",19949,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19950",19950,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19951",19951,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19952",19952,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19953",19953,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19954",19954,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19955",19955,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19956",19956,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19957",19957,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19958",19958,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19959",19959,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19960",19960,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19961",19961,NA,NA,NA,NA,NA,1
"19962",19962,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19963",19963,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19964",19964,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19965",19965,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19966",19966,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19967",19967,6.646921,8.457728,1.334337,32.346096,30.072259,1
"19968",19968,NA,NA,NA,NA,NA,1
"19969",19969,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19970",19970,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19971",19971,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19972",19972,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19973",19973,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19974",19974,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19975",19975,NA,NA,NA,NA,NA,1
"19976",19976,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19977",19977,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19978",19978,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19979",19979,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19980",19980,NA,NA,NA,NA,NA,1
"19981",19981,7.316595,8.451973,1.281597,31.951115,30.410813,1
"19982",19982,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19983",19983,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19984",19984,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19985",19985,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19986",19986,8.344789,8.859585,0.432064,31.146389,30.498167,1
"19987",19987,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19988",19988,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19989",19989,9.84325,8.479806,1.318913,33.650246,30.087677,1
"19990",19990,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19991",19991,6.642415,8.452697,1.310199,32.668194,30.076541,1
"19992",19992,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19993",19993,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19994",19994,NA,NA,NA,NA,NA,1
"19995",19995,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19996",19996,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19997",19997,6.473689,8.707038,0.442826,31.586199,30.436738,1
"19998",19998,NA,NA,NA,NA,NA,1
"19999",19999,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20000",20000,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20001",20001,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20002",20002,9.84325,8.479806,1.318913,33.650246,30.087677,1
"20003",20003,NA,NA,NA,NA,NA,1
"20004",20004,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20005",20005,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20006",20006,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20007",20007,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20008",20008,NA,NA,NA,NA,NA,1
"20009",20009,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20010",20010,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20011",20011,6.646921,8.457728,1.334337,32.346096,30.072259,1
"20012",20012,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20013",20013,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20014",20014,6.646921,8.457728,1.334337,32.346096,30.072259,1
"20015",20015,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20016",20016,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20017",20017,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20018",20018,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20019",20019,NA,NA,NA,NA,NA,1
"20020",20020,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20021",20021,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20022",20022,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20023",20023,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20024",20024,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20025",20025,NA,NA,NA,NA,NA,1
"20026",20026,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20027",20027,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20028",20028,NA,NA,NA,NA,NA,1
"20029",20029,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20030",20030,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20031",20031,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20032",20032,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20033",20033,5.092794,8.787332,0.448787,32.169716,30.439085,1
"20034",20034,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20035",20035,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20036",20036,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20037",20037,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20038",20038,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20039",20039,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20040",20040,NA,NA,NA,NA,NA,1
"20041",20041,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20042",20042,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20043",20043,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20044",20044,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20045",20045,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20046",20046,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20047",20047,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20048",20048,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20049",20049,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20050",20050,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20051",20051,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20052",20052,NA,NA,NA,NA,NA,1
"20053",20053,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20054",20054,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20055",20055,5.092794,8.787332,0.448787,32.169716,30.439085,1
"20056",20056,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20057",20057,NA,NA,NA,NA,NA,1
"20058",20058,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20059",20059,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20060",20060,NA,NA,NA,NA,NA,1
"20061",20061,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20062",20062,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20063",20063,9.84325,8.479806,1.318913,33.650246,30.087677,1
"20064",20064,NA,NA,NA,NA,NA,1
"20065",20065,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20066",20066,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20067",20067,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20068",20068,NA,NA,NA,NA,NA,1
"20069",20069,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20070",20070,NA,NA,NA,NA,NA,1
"20071",20071,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20072",20072,6.330499,8.456971,1.280386,32.359314,30.205078,1
"20073",20073,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20074",20074,6.646921,8.457728,1.334337,32.346096,30.072259,1
"20075",20075,NA,NA,NA,NA,NA,1
"20076",20076,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20077",20077,NA,NA,NA,NA,NA,1
"20078",20078,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20079",20079,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20080",20080,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20081",20081,NA,NA,NA,NA,NA,1
"20082",20082,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20083",20083,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20084",20084,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20085",20085,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20086",20086,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20087",20087,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20088",20088,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20089",20089,5.092794,8.787332,0.448787,32.169716,30.439085,1
"20090",20090,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20091",20091,NA,NA,NA,NA,NA,1
"20092",20092,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20093",20093,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20094",20094,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20095",20095,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20096",20096,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20097",20097,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20098",20098,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20099",20099,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20100",20100,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20101",20101,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20102",20102,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20103",20103,NA,NA,NA,NA,NA,1
"20104",20104,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20105",20105,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20106",20106,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20107",20107,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20108",20108,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20109",20109,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20110",20110,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20111",20111,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20112",20112,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20113",20113,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20114",20114,NA,NA,NA,NA,NA,1
"20115",20115,5.292134,8.957577,0.418972,32.208462,30.512912,1
"20116",20116,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20117",20117,NA,NA,NA,NA,NA,1
"20118",20118,6.646921,8.457728,1.334337,32.346096,30.072259,1
"20119",20119,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20120",20120,NA,NA,NA,NA,NA,1
"20121",20121,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20122",20122,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20123",20123,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20124",20124,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20125",20125,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20126",20126,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20127",20127,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20128",20128,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20129",20129,NA,NA,NA,NA,NA,1
"20130",20130,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20131",20131,9.84325,8.479806,1.318913,33.650246,30.087677,1
"20132",20132,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20133",20133,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20134",20134,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20135",20135,9.84325,8.479806,1.318913,33.650246,30.087677,1
"20136",20136,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20137",20137,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20138",20138,NA,NA,NA,NA,NA,1
"20139",20139,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20140",20140,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20141",20141,NA,NA,NA,NA,NA,1
"20142",20142,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20143",20143,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20144",20144,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20145",20145,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20146",20146,NA,NA,NA,NA,NA,1
"20147",20147,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20148",20148,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20149",20149,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20150",20150,NA,NA,NA,NA,NA,1
"20151",20151,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20152",20152,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20153",20153,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20154",20154,NA,NA,NA,NA,NA,1
"20155",20155,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20156",20156,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20157",20157,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20158",20158,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20159",20159,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20160",20160,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20161",20161,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20162",20162,NA,NA,NA,NA,NA,1
"20163",20163,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20164",20164,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20165",20165,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20166",20166,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20167",20167,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20168",20168,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20169",20169,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20170",20170,NA,NA,NA,NA,NA,1
"20171",20171,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20172",20172,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20173",20173,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20174",20174,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20175",20175,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20176",20176,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20177",20177,NA,NA,NA,NA,NA,1
"20178",20178,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20179",20179,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20180",20180,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20181",20181,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20182",20182,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20183",20183,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20184",20184,NA,NA,NA,NA,NA,1
"20185",20185,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20186",20186,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20187",20187,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20188",20188,5.292134,8.957577,0.418972,32.208462,30.512912,1
"20189",20189,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20190",20190,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20191",20191,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20192",20192,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20193",20193,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20194",20194,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20195",20195,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20196",20196,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20197",20197,8.344789,8.859585,0.432064,31.146389,30.498167,1
"20198",20198,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20199",20199,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20200",20200,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20201",20201,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20202",20202,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20203",20203,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20204",20204,6.642415,8.452697,1.310199,32.668194,30.076541,1
"20205",20205,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20206",20206,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20207",20207,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20208",20208,9.84325,8.479806,1.318913,33.650246,30.087677,1
"20209",20209,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20210",20210,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20211",20211,NA,NA,NA,NA,NA,1
"20212",20212,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20213",20213,6.473689,8.707038,0.442826,31.586199,30.436738,1
"20214",20214,6.646921,8.457728,1.334337,32.346096,30.072259,1
